331,772
327,700
265,911
209,2182
1161,2160
985,1850
804,1322
1463,1712
1587,633
1071,2727
1170,489
160,1240
823,1009
1487,2004
837,353
194,1619
895,2678
982,2407
1495,760
517,608
185,736
1259,353
1853,355
1781,1331
1563,1028
468,1243
1899,1395
162,2559
194,2660
405,1240
448,1626
1533,2574
1070,954
320,2508
1105,2113
657,888
535,223
1611,2073
723,1470
737,1623
1093,2586
1635,1493
253,694
328,1979
348,586
1639,1814
1712,1082
1473,2657
690,478
1860,2559
371,357
275,775
128,1773
1681,738
1869,1403
354,2597
1386,2604
398,1636
401,1334
358,501
1687,1336
714,968
1588,303
205,694
1269,714
1860,1152
1566,2807
1956,212
1070,1423
1688,2362
983,1760
1828,969
344,1119
653,1963
807,510
1317,2874
712,2013
195,2365
1465,2655
1710,1427
696,333
169,1180
1935,710
1590,1117
1025,2225
327,1044
764,2507
1367,2211
483,1684
880,2830
280,928
308,2060
766,2883
1623,271
289,1073
1068,2482
1189,378
1584,706
1695,515
545,2774
312,443
520,435
155,550
460,1876
1559,2288
1364,456
1474,367
1494,1016
1592,1994
1278,2733
1344,642
574,326
1283,1150
835,280
947,985
140,2880
411,384
1946,1011
215,2805
986,2289
1399,909
263,1889
1389,796
1839,341
1876,2779
973,1404
1741,1325
1771,2286
1581,439
1530,2611
570,1840
1532,2231
1832,1504
1545,678
1973,2961
340,2034
1508,1223
1506,2251
733,2751
818,1899
1572,2681
1641,494
325,1912
255,752
629,2180
244,754
1142,1478
1900,1536
887,475
708,1415
944,2091
1409,1403
1748,2839
375,1599
1840,2280
1697,1493
313,1893
1963,2230
1602,969
404,1451
1635,720
576,1177
1205,2808
464,1748
481,658
1181,638
434,299
1140,1030
408,925
1853,1344
1107,1070
583,1531
1626,330
1083,2133
353,2511
1865,2830
1813,1693
598,2547
984,617
288,1816
390,299
588,2599
1903,2945
1404,428
1240,1342
1824,670
800,1810
945,2545
404,1299
727,2647
1890,1382
1067,2391
473,2486
824,2732
310,1840
1179,2433
180,2610
798,941
420,2129
1832,1733
1784,953
113,2100
1229,1775
1885,2409
1465,2441
996,2645
575,1591
309,2066
297,2374
598,1297
219,2937
607,1836
879,2525
1644,1064
124,1651
868,2849
1302,241
614,2832
763,2907
1254,2050
1470,2599
1570,725
847,1936
865,1446
1149,2942
1753,1938
1727,2461
1380,2873
1541,2053
1666,1510
581,2834
1917,805
1577,1472
1734,2254
1909,1837
553,2860
1852,1382
1234,1512
148,1445
1364,1072
543,734
119,2689
1774,1452
254,2088
1045,2994
750,1825
644,203
1081,1503
1467,2465
733,437
867,1711
1299,2887
462,1246
1899,1804
911,2965
663,325
1953,1763
829,2573
627,2584
1373,850
1505,685
881,1463
845,1523
301,1597
617,1414
467,1611
658,2092
1293,2907
1568,2545
1720,858
1767,291
222,288
927,2279
1496,2825
874,1535
1449,2041
317,1719
1671,2274
678,2977
1380,633
801,2490
188,2184
1535,2571
1411,1409
1767,674
1220,2618
1950,685
151,2298
356,1582
1041,2346
290,757
432,1621
674,664
667,1816
317,2921
1950,2607
1957,770
176,1255
1659,272
436,2396
1732,1788
1942,737
1806,1821
1444,2810
1364,1759
1836,2693
396,873
1762,1531
986,1523
226,2274
168,2637
1617,2906
371,1798
1863,1682
1667,326
247,535
393,2434
1527,2918
344,1094
1803,664
941,2905
535,1327
1641,2352
1272,1546
278,1571
1229,2842
630,1418
1711,1779
801,2765
1140,1676
993,2679
974,2106
681,1214
1126,746
899,1517
1417,930
625,1009
594,856
1727,1403
1809,750
352,2695
1411,373
1998,309
115,991
1904,2817
1286,828
224,1042
781,948
515,640
658,459
1827,2296
1745,788
1105,2278
1307,2460
303,2623
968,1676
1735,1515
156,1862
745,2184
520,2313
1839,1187
626,244
815,2264
1736,2170
816,454
1985,2546
1779,1063
1859,1395
1359,2397
989,1369
806,1941
1383,1024
1858,2482
1368,2338
214,2518
208,1592
960,1773
1182,1790
453,848
1818,941
1878,684
1207,448
1633,706
1243,1252
1586,2275
1040,1189
974,314
342,2190
880,313
1658,2700
455,219
750,2575
264,334
528,1576
1883,2758
608,2236
1189,506
1819,2834
1232,2839
619,654
1955,2485
374,2192
1553,2990
1070,2381
1313,520
348,2286
1314,1805
584,1366
1031,598
1349,1488
879,2307
773,2142
1727,2435
229,2822
1611,1226
1426,2583
276,653
1514,1538
1455,2538
1001,2075
964,1547
598,2611
1077,445
1591,1360
822,2762
1016,1056
704,2263
941,1139
1295,1057
1528,2772
427,1300
1627,2743
208,1383
1548,2447
1872,2388
1527,927
1869,691
1635,2487
1327,1585
256,2910
547,649
777,277
1806,1678
902,2640
1492,2265
1092,2198
344,1627
1938,1965
1548,2595
435,1290
828,219
1014,1947
1583,1144
1939,306
137,1440
1958,1405
594,1390
1705,1095
987,748
1940,1355
1887,2651
1639,983
729,2758
349,812
588,2361
1629,2134
157,2186
964,2691
1362,2321
114,1705
1224,452
300,545
1915,2069
783,246
131,2056
1759,2492
1386,1676
1389,685
1167,1453
688,606
1369,2285
103,1423
1224,873
762,363
1558,2921
972,645
1208,2793
1435,2463
1332,430
1773,475
1367,1599
1755,1590
1384,2973
1624,2219
1020,699
1830,1031
832,630
1982,1919
210,1918
230,220
710,311
1770,1246
336,1879
1380,1573
316,2209
503,1364
187,737
862,1246
117,1765
1996,801
543,1448
221,1373
188,519
1908,2038
1494,1525
1067,2014
673,2439
685,2697
693,1161
1499,2776
683,2982
174,1201
1764,2405
1422,1860
769,2919
1696,1666
719,1816
1799,2622
1726,2127
1310,1486
694,1570
871,991
318,1862
684,1523
1177,2402
1442,769
726,1440
1654,2563
232,1731
1035,1135
807,206
1619,2168
1183,1148
1633,2591
1995,2569
1332,1034
1468,370
1492,2197
1584,2709
1297,697
454,204
1137,930
306,2782
710,463
1261,2421
981,2271
1166,1652
1426,630
1242,1650
1772,936
1692,1401
1997,1069
1787,544
211,2529
323,1754
1028,459
187,586
1205,1165
519,2255
471,936
1032,1022
1506,1117
507,2554
279,1516
1983,1129
793,2059
1055,2042
1660,553
346,543
1581,1899
955,2545
441,2548
339,2436
442,2214
1296,1613
1318,1866
196,2354
1617,243
1598,971
850,1222
275,1833
1289,1337
692,837
264,2993
1883,2723
670,240
629,1679
561,1815
183,2279
1520,335
207,2707
1512,203
1309,1454
525,2203
1907,2304
1717,1542
1379,2594
1280,554
1363,2224
1114,1318
1460,1986
1557,773
689,427
269,937
1156,2863
1660,2304
470,2252
1643,1819
229,2024
1840,1551
1951,1883
1998,2990
1075,2445
963,235
608,2567
1371,486
982,778
1006,2120
1561,1416
1672,1860
110,2839
400,1934
1280,2870
1696,924
167,383
470,2916
667,505
124,1545
1682,1507
307,1917
1431,1221
466,1968
1646,1008
313,909
392,1315
528,2211
1493,1792
185,537
214,1289
856,286
1869,233
1209,2008
828,1576
1550,669
1441,1853
252,1088
749,308
1147,303
202,2436
1529,1284
1622,772
1488,293
1552,1502
1694,1821
479,683
104,2191
820,1396
1769,2632
918,534
1129,2706
1134,2873
1629,2144
434,1702
962,929
1647,1483
980,555
1362,1548
1870,2678
800,2946
1424,2116
1248,617
109,1197
1197,2042
1597,2909
1532,776
208,1635
799,2309
704,1468
1502,2431
1989,1244
1831,883
630,1102
1442,1729
1814,1231
881,2966
487,317
1187,1029
989,1620
998,2406
679,2822
1734,2451
1507,2148
1835,2436
1514,916
1542,967
1333,1441
1343,804
960,2308
351,325
269,1159
1766,2939
1096,818
1542,2585
215,1448
654,872
1056,2667
701,228
803,1703
724,819
369,2661
1957,871
1450,1381
763,1658
1651,2834
228,827
1973,1409
1507,311
869,1498
534,1267
845,1646
1905,2879
1692,1831
1934,656
537,1762
1563,2084
1366,1202
1793,508
925,664
887,2037
477,874
495,2397
1435,2100
1706,380
1105,2459
1129,555
1819,462
453,942
741,2367
960,1366
581,315
1921,913
553,1292
1837,983
1482,2314
1702,1787
1709,1267
625,1492
1562,1217
1322,2397
421,1469
1216,2216
1124,1044
816,2702
1850,1043
1152,2002
1341,2798
1849,1648
1227,1170
598,379
763,2973
1105,2818
1252,1161
1742,1231
107,795
1372,1263
162,2961
1278,2079
1417,350
1404,390
645,2220
1227,2711
1404,247
1545,1899
1086,1425
805,850
1499,1827
274,452
316,2340
138,1263
1634,2177
1747,2366
1726,2420
1319,358
1069,2560
1739,731
246,2057
1598,1208
723,355
1064,2965
1876,298
1233,454
1346,1986
526,2088
874,1638
909,1355
1928,1615
1943,321
1922,1376
187,1146
949,2074
1018,260
1450,2486
1337,1679
1428,2965
1459,1858
442,2608
670,1504
970,1951
441,1654
718,344
823,2744
900,204
1553,2647
1211,1712
699,233
169,1697
539,1748
1186,2230
1363,1514
1998,2566
1044,2452
248,2006
1753,1111
996,898
1542,678
1394,2088
904,2968
327,1280
482,2183
1651,789
1015,2817
1606,1772
1848,964
1971,206
1653,322
420,2973
1770,649
1732,1284
1977,714
1001,509
862,1378
474,1455
503,259
588,1897
1991,1436
986,1300
957,2941
1959,2501
1964,367
1182,1911
768,852
1836,714
420,388
1448,761
982,831
1801,2400
500,1774
1413,1684
1369,699
1782,2970
1899,2620
1061,1294
828,2002
1039,2139
1611,1683
456,1108
1119,992
703,1717
1626,726
1157,637
495,1884
1828,2142
337,276
1451,2572
1636,2817
107,1837
929,240
1483,1653
1298,2157
1564,2412
633,488
388,2895
1473,2536
1101,1165
1036,2656
274,392
1058,2799
569,2871
1340,1092
1488,2847
230,2252
289,2816
167,2562
278,519
1045,785
1273,1779
189,409
1160,206
1345,1545
1504,2358
580,2030
869,292
633,949
1647,994
922,2812
1592,686
1967,318
1812,438
1649,2777
1848,416
684,2609
846,2480
1891,1059
1720,2656
614,1178
1373,574
1096,264
126,2140
1177,1539
658,1745
1853,2370
655,827
1473,313
1426,2486
228,1662
1452,1564
1597,1728
1776,2615
1710,2463
1802,1417
556,494
469,1444
413,1086
1095,2622
1730,2501
1020,652
1033,2374
923,1181
637,2836
1785,242
579,2954
873,1649
1811,2296
1557,1256
1738,696
1588,1027
1187,1004
1072,773
1922,512
215,2962
781,2702
1705,2377
477,289
204,2676
989,564
1809,2076
1582,632
1598,821
1714,967
730,1477
1659,1621
176,2069
640,2465
1610,2237
569,1395
1613,1967
1745,1900
671,2978
707,1775
1520,354
1825,1185
1255,628
160,1035
917,1519
1745,629
1193,638
1393,2030
1757,1066
197,2341
1971,2999
642,2927
1501,2247
169,1035
1888,2699
828,1346
1107,2424
761,2313
1962,672
1604,2326
311,1899
1577,2077
980,1943
539,1487
339,2777
180,1444
1820,1942
759,2312
1192,2125
890,799
1460,1313
286,469
895,2180
203,782
1918,1283
615,1579
690,1907
1968,1909
1795,2547
232,2755
1007,662
1381,1599
253,392
573,321
881,1375
999,1974
1227,2544
608,1982
664,1320
1930,2942
807,2183
1110,2869
1493,633
1566,762
458,684
1798,2345
1857,2045
1715,2110
1366,2623
200,355
721,2742
235,2722
1857,236
187,649
1682,2602
1006,772
342,1344
391,445
1171,838
457,624
1261,2201
987,1131
1742,2981
1053,2568
965,2451
1297,1164
955,2558
321,369
362,1487
337,2316
1838,2644
1966,383
1659,936
1593,2948
1502,1568
502,1032
1709,1552
966,880
980,1934
1143,623
970,924
560,1426
338,1893
970,2009
1817,1271
408,1955
1199,1916
1970,2951
223,1657
903,1963
1103,1241
1150,2006
576,1169
1073,1385
491,1847
991,1323
1361,2703
1783,2360
367,2815
1113,1514
1538,2907
1069,2199
1245,1508
1341,2402
1063,1847
1643,2098
1080,2502
546,2928
1399,1961
409,2594
1221,1544
1494,2179
1573,569
877,1233
774,1427
634,2637
1543,2927
1719,2838
332,2503
440,1294
1710,1940
1997,1974
1026,2097
1384,510
858,1193
268,2232
1161,792
1906,2923
1103,986
284,1647
488,2889
1294,2453
543,281
933,1217
1472,2061
412,2988
839,2455
778,2716
527,567
612,421
1396,1910
608,1143
931,1149
790,1819
775,2315
767,733
1559,1016
1041,1916
815,699
909,2825
283,835
1662,782
1863,2122
425,1373
767,484
518,2351
748,1726
1383,2454
499,2639
1739,2835
476,1856
1550,1210
451,2311
903,630
1955,365
1835,2958
832,858
548,1248
669,1521
1291,935
1384,1275
145,1639
1594,1787
822,2103
1741,627
816,2814
1130,2789
431,398
1913,1504
1309,1675
1412,2215
1953,711
1465,2869
1972,1163
694,1406
1150,644
1037,1688
123,1400
113,228
1421,258
686,2466
1505,1729
1956,2828
1553,1331
1951,793
1035,526
864,2419
1783,2828
726,2246
1676,635
1337,341
562,1866
1448,1598
444,2969
514,1154
1814,2351
121,663
729,263
1064,444
122,1571
416,1591
733,2683
321,1398
352,1974
1778,1641
1251,1567
473,2280
627,2673
982,436
288,2286
1582,674
1876,2123
1256,1508
1152,2605
666,1091
1232,1230
754,2093
568,1886
1060,2826
1971,2272
1311,1719
453,1109
953,2161
1010,2837
1419,1172
1737,731
473,1288
412,2456
422,595
653,1239
1782,846
1877,1530
184,1501
1460,557
1683,1322
734,980
1699,1143
1691,1626
918,1090
850,2028
645,1456
889,840
1610,1981
1264,2632
1320,2949
1220,1248
790,2434
1700,1581
1565,1530
282,890
1228,1634
1655,1099
670,2487
1060,1812
1126,1026
1606,2006
1158,1096
293,909
492,928
1867,2973
862,2830
1240,1418
1783,1833
1891,2679
1199,1102
1530,2553
1722,665
475,2771
1698,705
559,877
1788,1434
1169,2517
325,1022
388,2962
696,2511
253,2874
1297,2492
373,2395
552,254
961,1554
868,1852
1003,1827
919,759
1069,2338
911,1582
320,1627
979,832
1982,2620
1589,370
1546,1038
752,2683
523,1577
218,2006
1833,380
1402,1735
1294,1857
626,2700
489,2257
263,1215
391,2393
1023,2452
1428,1023
870,2593
934,969
548,1915
481,1014
448,473
1220,2675
351,566
1558,624
1285,805
1400,706
588,2410
291,425
1621,943
1830,1868
280,2976
1808,1478
1483,1655
1805,1318
1609,317
554,701
1080,814
340,2086
760,679
209,842
796,1310
1658,460
1625,2262
1363,327
672,1188
1510,760
1869,1908
1271,2788
1523,2974
1545,533
1066,2064
1371,2814
566,1603
1916,1415
1043,1450
1611,257
1801,818
1730,290
1487,1890
292,1919
681,2262
269,2255
517,2332
748,2140
1740,2680
226,2606
158,1380
1108,2937
1945,343
1540,1427
579,372
1958,1506
1052,2997
109,1481
1319,1723
1418,2249
295,1279
1128,2833
1969,1879
1981,913
1939,225
727,2785
1760,212
1932,2876
1830,2146
1202,842
421,891
1824,1997
902,2571
1227,849
1973,2579
1270,1213
1557,1984
452,1278
1953,1251
603,339
1511,2541
1484,1685
1772,402
1088,860
1731,830
627,857
1676,2974
550,2144
1893,999
1613,1232
325,923
1127,2666
622,1395
696,2358
1499,2835
619,2790
1529,304
1187,1215
1783,1918
1800,668
1561,1756
910,2452
1914,1310
1258,2546
441,1981
1806,447
1838,2098
1827,387
1854,977
1869,2665
1232,1985
1691,264
358,1261
1425,519
360,313
802,2600
1870,2234
765,1500
338,1097
1650,1539
672,2189
1741,1114
1728,1793
1003,2191
1495,2508
845,2688
607,317
1250,471
1415,1178
1414,1843
1038,2935
1775,592
1579,1240
1171,1943
346,530
355,1477
1612,1994
473,1374
1424,730
446,2485
1637,1709
1124,2358
1094,1986
1752,2098
254,2705
201,2822
1408,278
427,1155
876,675
1897,266
213,1466
1173,1473
995,2433
902,1846
364,2890
1411,2439
1718,1459
430,377
1281,1929
1378,2473
729,2918
871,2231
1163,2542
1201,2980
1801,2155
1519,2931
1849,1699
746,1070
613,991
1218,632
1787,682
1029,1967
249,408
1837,398
1882,955
117,730
1896,1536
346,1343
429,1208
812,624
1839,2703
1688,1058
344,2562
609,960
1187,2258
368,1141
603,1668
178,2233
330,1132
1763,2035
1855,600
647,1528
1048,1125
155,2300
1094,2699
465,2884
1293,1467
1281,502
1878,520
864,1970
1523,2056
1728,2366
844,398
1382,509
446,209
579,2866
1718,533
1843,1860
289,584
712,201
995,2283
1632,2178
160,1338
620,942
1034,437
530,582
1673,283
1781,1165
587,564
830,1329
999,283
856,2649
272,918
446,2747
1091,1778
370,374
1967,211
1213,2821
1866,572
804,959
1994,1820
504,1676
826,2204
1629,1819
611,2992
1056,1039
709,1842
1441,1958
1493,667
1015,2243
1733,852
1217,2072
997,1593
749,2596
547,1101
1323,2129
844,2476
159,364
453,1070
1402,608
672,1787
1225,1579
1011,845
815,1283
1683,557
222,1118
1805,589
1772,1292
471,2913
1400,1289
389,1330
1588,1261
166,1329
1817,2821
916,405
220,2400
1570,934
1036,1902
1012,1573
1198,1092
1895,951
616,2033
766,788
1352,1960
293,2538
308,831
669,518
120,1246
609,2843
1738,2961
206,1641
996,2685
628,2195
278,2681
188,1282
388,1964
1191,522
1715,722
108,997
1616,2556
1033,682
546,1611
1031,2722
1185,911
1764,942
868,2098
1614,953
368,2970
752,498
1988,900
472,1675
533,1538
1471,1992
1195,862
599,1096
264,1996
602,2848
478,1779
576,937
1663,2745
413,1867
1782,633
575,1263
958,541
164,2408
1184,744
1698,1435
353,827
719,2433
884,2373
1557,921
1524,2478
811,463
135,2283
160,1798
344,1892
1133,2654
1681,2002
1654,396
1385,2331
1458,2248
783,2023
658,2681
1251,664
896,521
939,958
541,1096
1029,664
1005,2645
196,2334
1967,465
405,710
262,1706
1461,2993
1678,825
467,1296
809,2835
1188,2953
1511,1478
583,2699
1592,1512
1814,2024
1096,1167
1327,2043
359,1849
440,2850
1775,2906
458,1031
285,922
417,2882
1431,1998
386,2643
1411,1745
1535,1459
1319,878
1522,2064
1931,1820
1149,693
1085,1132
400,1956
1890,596
1288,2549
1570,818
1197,2810
1824,2325
399,2231
261,1335
1814,2979
216,1756
1458,1033
1207,2751
652,1791
1658,624
1890,2761
595,821
299,1644
224,1302
1710,2110
1886,2889
1990,2314
1689,1952
1814,537
262,1595
1683,1323
1708,421
513,353
1512,2223
1557,2440
581,1291
502,1630
1403,800
648,1171
1986,936
1317,473
1945,2090
311,982
439,2109
1254,1465
754,1577
805,1601
1313,1801
1227,723
831,211
802,1641
999,1205
468,1147
333,1563
572,1828
412,2135
164,353
1173,2268
1533,1267
942,275
1708,1763
1205,2837
1033,776
577,443
673,1946
1385,2716
1493,2842
1704,824
294,669
452,2710
1885,2105
329,366
228,1012
1958,1345
1305,2689
1247,2835
1614,2636
1264,1042
1329,1483
1608,1647
1530,1829
1183,2932
1729,2863
1307,1649
274,266
482,763
1728,432
1859,904
1433,2572
1488,2024
1063,2473
313,1901
1511,2195
1354,2823
442,2487
1875,306
1197,2163
1938,1497
1176,2912
1026,927
1952,1186
1568,2923
1316,2831
316,1238
1628,587
454,1561
983,2715
322,358
1142,1629
1872,2565
1036,2043
1128,2462
1238,2848
696,2194
1147,1917
1067,1399
927,2938
1734,2541
1379,1433
1437,1280
713,2249
118,1658
700,2357
1072,279
890,300
447,1295
1701,286
159,2706
1557,2873
1882,505
551,2432
471,2369
769,2865
522,1194
1166,2131
1841,505
1272,674
1074,281
850,2806
712,2063
458,613
801,1494
1403,1160
938,772
1376,511
1525,1796
500,2995
1740,1565
353,2264
1092,2066
1590,2123
427,1452
1255,1900
1459,2010
1272,1102
286,1498
1888,2510
136,2930
1296,2999
1222,2974
1052,2542
932,1258
1557,1939
371,2555
1815,900
705,1782
236,2091
1830,687
1818,1006
475,1565
320,2810
952,2543
931,865
1492,453
1025,1659
1065,659
499,2062
1325,976
1887,2371
1813,2659
345,2599
1743,2430
831,2708
1563,942
1031,1492
1432,897
1230,1314
1286,527
458,544
573,1319
1507,2628
1763,2621
630,2681
1763,1688
148,1325
1037,759
1837,883
1487,300
944,2033
1683,2729
1699,2168
1240,2278
1176,2899
132,1981
1631,402
1765,1530
1616,665
1978,961
743,1330
103,1220
1567,2364
375,614
253,337
1195,2356
395,1863
176,314
320,354
1520,1804
1732,1816
1860,996
565,2123
1756,252
596,861
930,1111
1612,1771
1987,2486
1060,1772
600,315
1299,1072
1536,2305
1536,1229
1215,1599
586,1150
1206,956
1141,1886
667,1952
1464,1083
150,2876
1310,1609
1158,2197
1196,1989
1062,2672
1720,441
564,652
1020,2176
1844,1797
1391,1191
318,616
1771,1481
1566,2391
1673,365
1117,1391
274,1251
1266,1033
1421,333
1857,1603
1512,1210
1562,2445
944,553
1389,2077
1483,942
1026,217
688,1946
1245,651
1221,2923
1864,2435
872,2987
1765,2973
1278,505
581,985
1008,2200
1738,1155
1235,1334
427,1022
472,474
695,2343
115,1366
1638,2859
508,2300
100,610
528,1861
1774,748
259,2026
1099,1878
686,1667
971,349
531,2387
1028,1024
326,1496
1072,659
1325,2078
1933,2610
942,787
489,2144
1937,638
1648,2585
978,987
210,1879
1117,1544
897,942
1804,997
860,2859
783,698
562,1057
841,2307
1471,239
1874,2400
1727,2492
141,1573
1776,659
1460,1020
457,792
1253,2206
240,823
862,274
429,512
251,812
1040,1337
705,1272
506,1933
1041,2598
695,2495
1256,2670
1340,2205
1465,756
1292,292
1898,2445
257,2843
150,1101
1758,319
552,1207
455,728
542,849
1429,2825
521,2277
1966,641
1394,1796
193,2395
439,2190
1512,2686
255,470
196,216
961,1014
522,2967
805,792
211,1130
1730,922
1851,251
459,2954
1932,1061
581,2559
158,2817
339,206
101,1911
1605,1114
1785,2603
260,444
1058,2356
1201,1535
498,2694
1059,1324
1510,688
1290,1231
1114,1768
1893,1238
248,557
1349,1986
920,1373
1512,2967
1590,2843
1495,2916
549,466
1932,938
1117,2784
1246,2788
744,1677
1943,407
1198,1192
547,2488
327,1043
925,1001
119,1989
1158,1053
1019,605
1997,2365
130,1373
1329,1054
437,1810
1892,1877
1277,406
866,1130
658,462
1067,1197
258,2224
432,2862
1729,2311
559,495
1878,2940
657,1966
1116,2922
1682,1557
335,904
1470,959
1609,1902
794,1949
1226,399
1958,2473
1914,1242
467,1824
961,1327
1897,1407
558,1999
847,1394
1574,587
828,848
1963,524
944,337
1614,2862
425,809
1988,896
1927,556
168,408
316,2910
242,2733
927,1375
1376,871
1240,284
1502,2407
653,743
1251,1942
1129,1682
1175,2159
1516,748
566,1332
1898,2055
1475,2175
1750,1151
758,2472
559,2733
1704,1360
588,2411
1213,1775
1681,1676
132,723
1038,1716
1036,1662
1959,1999
1400,891
457,2488
700,239
694,692
601,2971
814,2119
1964,381
1525,1166
1645,2641
1162,434
178,1426
931,474
244,2817
1914,417
100,620
1768,2291
1859,2265
1334,1172
889,2250
1234,2802
1998,2757
173,318
732,1939
1061,1863
1240,2356
1118,1139
1029,260
470,406
389,2739
545,905
1533,2671
1627,2405
609,552
787,2435
1359,2183
119,1879
809,931
812,2551
1504,2647
1649,899
502,559
186,2253
501,561
1503,1232
1113,2208
302,799
1033,1945
464,628
1473,2506
1464,522
933,1500
213,611
509,2929
1014,2967
1527,2258
1336,599
1462,842
1715,956
768,1071
368,2646
858,2659
318,2696
1141,1887
1923,2536
1672,2415
565,712
519,2237
1476,1858
280,2842
1253,1144
697,1282
744,1641
1358,842
907,2318
1240,2881
294,2203
699,291
1647,2068
1749,2043
498,2574
1536,964
340,1171
205,2510
996,1800
1041,345
177,1246
1817,256
490,450
957,2464
1165,232
1916,1248
364,949
187,2679
1587,1954
1511,981
1086,2659
1100,360
370,1532
1631,2384
1317,2946
301,1265
1333,2180
1771,2280
479,402
754,2051
111,1940
745,2574
1670,2557
1278,2396
900,2088
771,442
1686,2625
211,523
1415,1768
1208,2535
1058,1479
662,1771
1541,2239
692,2281
822,2302
1630,871
1774,534
1316,408
926,1703
1660,2540
1607,936
1191,2944
1500,384
1109,2327
1284,1191
1202,1062
1077,2194
1876,1331
1447,2930
781,665
1544,2030
1815,1303
1694,350
870,749
456,917
1739,2264
1167,1153
1816,1708
1646,2516
826,1628
192,2882
727,2453
1188,1029
861,2620
787,845
1953,682
1765,1709
1378,2182
1295,1024
789,1057
718,1642
1609,2225
1271,2345
1850,907
250,1008
749,2306
1962,770
261,767
1869,2608
303,2284
1615,2970
552,1294
940,2393
273,2567
447,542
1809,892
1641,889
1546,1061
296,2271
417,995
312,2310
1046,1715
898,763
1530,2809
130,612
827,2711
892,1046
1288,2265
388,452
1395,1922
1604,2225
2000,258
844,492
961,1702
1638,1045
1171,2077
1681,360
618,2187
516,327
1071,2437
1042,845
972,266
130,918
520,2778
1417,974
1673,2096
1095,2929
170,1524
1809,875
139,273
1409,2450
885,354
346,2362
459,2309
591,479
1774,235
1336,1318
1076,321
1995,1787
1249,1117
428,1425
1435,656
1225,2280
776,1285
1065,887
405,2987
